"uid1","uid2"
70817,43880
70818,69801
70819,49664
70820,71387
70821,47735
70822,14477
70823,41214
70824,72320
70825,20602
70826,24061
70827,11557
70828,42162
70829,14733
70830,58160
70831,66276
70832,27042
70833,2337
70834,68823
70835,59182
70836,63730
70837,74855
70838,5176
70839,70292
70840,34323
70841,19181
70842,66203
70843,10211
70844,65913
70845,67195
70846,34952
70847,10447
70848,19153
70849,37671
70850,34775
70851,17270
70852,45361
70853,4608
70854,19160
70855,57688
70856,53113
70857,9349
70858,47746
70859,36140
70860,65595
70861,18361
70862,34803
70863,56666
70864,29456
70865,66562
70866,65727
70867,45318
70868,58145
70869,1473
70870,67742
70871,45956
70872,29200
70873,17388
70874,60915
70875,2627
70876,12518
70877,39062
70878,64312
70879,19068
70880,38191
70881,39099
70882,55068
70883,23106
70884,58017
70885,75579
70886,37478
70887,16159
70888,46089
70889,21825
70890,19996
70891,70193
70892,70055
70893,37778
70894,9084
70895,40698
70896,43420
70897,65029
70898,65491
70899,70802
70900,38271
70901,60415
70902,10701
70903,31011
70904,55589
70905,34643
70906,7490
70907,3772
70908,16030
70909,11549
70910,12709
70911,52163
70912,60378
70913,8780
70914,64955
70915,11644
70916,64178
70917,64620
70918,44666
70919,57989
70920,9151
70921,39828
70922,41245
70923,26156
70924,43385
70925,3037
70926,44413
70927,17263
70928,8267
70929,39865
70930,54764
70931,10091
70932,65382
70933,73381
70934,16502
70935,68352
70936,75155
70937,39953
70938,65277
70939,45680
70940,52019
70941,2376
70942,66291
70943,32547
70944,31923
70945,8789
70946,12374
70947,65850
70948,55507
70949,55282
70950,75240
70951,24963
70952,38255
70953,37302
70954,28995
70955,24862
70956,1228
70957,24728
70958,71192
70959,39728
70960,2977
70961,10017
70962,28450
70963,14214
70964,31261
70965,23969
70966,64860
70967,41396
70968,5438
70969,45479
70970,17803
70971,426
70972,51754
70973,27736
70974,60559
70975,22116
70976,22214
70977,14015
70978,59538
70979,61677
70980,29014
70981,30378
70982,9827
70983,25934
70984,58344
70985,7585
70986,53366
70987,43128
70988,53537
70989,71067
70990,38258
70991,18310
70992,17741
70993,61592
70994,15024
70995,13539
70996,47432
70997,20417
70998,65429
70999,50124
71000,7318
71001,10440
71002,37281
71003,44897
71004,5197
71005,19339
71006,62735
71007,3440
71008,37464
71009,711
71010,47487
71011,13835
71012,51164
71013,71898
71014,4820
71015,22202
71016,63816
71017,19937
71018,39282
71019,28623
71020,68181
71021,28186
71022,29955
71023,14445
71024,10525
71025,47752
71026,14069
71027,69440
71028,11241
71029,36845
71030,34933
71031,40906
71032,45350
71033,10027
71034,23243
71035,9025
71036,54842
71037,55009
71038,33205
71039,50710
71040,70033
71041,3457
71042,60518
71043,52400
71044,15356
71045,50961
71046,49006
71047,41624
71048,46338
71049,56698
71050,50233
71051,14439
71052,33098
71053,18071
71054,48671
71055,54707
71056,30122
71057,882
71058,42898
71059,19065
71060,57147
71061,36007
71062,66116
71063,55718
71064,11883
71065,5886
71066,42168
71067,75672
71068,58265
71069,50778
71070,53469
71071,72067
71072,66280
71073,65075
71074,56696
71075,59290
71076,7310
71077,21211
71078,5959
71079,46417
71080,23412
71081,23385
71082,32917
71083,35898
71084,70557
71085,68157
71086,16053
71087,31264
71088,25921
71089,70750
71090,67584
71091,44305
71092,56890
71093,56648
71094,68078
71095,16301
71096,8026
71097,63147
71098,29433
71099,61060
71100,41620
71101,17520
71102,59390
71103,55969
71104,22890
71105,16590
71106,17704
71107,55051
71108,15027
71109,41877
71110,30232
71111,54878
71112,42512
71113,39092
71114,3385
71115,14399
71116,4099
71117,65422
71118,63367
71119,40656
71120,65517
71121,11252
71122,62990
71123,13759
71124,24620
71125,70574
71126,46163
71127,26067
71128,63632
71129,72624
71130,21042
71131,44968
71132,56202
71133,61001
71134,39607
71135,25040
71136,62727
71137,50075
71138,58270
71139,57129
71140,8969
71141,8551
71142,16322
71143,9310
71144,17447
71145,56645
71146,29881
71147,46883
71148,28232
71149,27585
71150,65920
71151,67279
71152,66746
71153,72189
71154,67948
71155,6895
71156,41579
71157,13275
71158,42164
71159,10435
71160,9564
71161,59314
71162,65469
71163,64870
71164,12199
71165,3781
71166,19337
71167,19475
71168,66343
71169,11217
71170,11782
71171,55145
71172,55107
71173,40620
71174,2743
71175,7716
71176,56991
71177,15225
71178,73377
71179,48847
71180,60281
71181,39965
71182,66849
71183,69789
71184,24373
71185,21314
71186,25902
71187,36570
71188,55784
71189,60565
71190,62371
71191,26039
71192,1068
71193,63530
71194,9319
71195,26017
71196,53724
71197,72908
71198,58926
71199,71705
71200,33134
71201,32835
71202,50876
71203,46470
71204,61061
71205,28988
71206,16030
71207,29607
71208,16714
71209,21916
71210,56601
71211,65555
71212,74507
71213,5256
71214,45657
71215,10400
71216,35081
71217,49822
71218,16386
71219,36647
71220,29136
71221,52448
71222,61037
71223,32377
71224,13962
71225,8289
71226,32749
71227,8913
71228,69650
71229,70908
71230,71829
71231,46567
71232,23475
71233,45868
71234,12976
71235,21557
71236,41014
71237,44272
71238,36734
71239,9919
71240,47568
71241,50851
71242,26872
71243,65241
71244,1279
71245,7118
71246,57493
71247,43328
71248,28785
71249,21609
71250,11290
71251,1191
71252,55999
71253,46001
71254,22697
71255,60803
71256,65498
71257,37877
71258,29148
71259,16619
71260,63278
71261,8146
71262,9982
71263,43495
71264,74372
71265,59396
71266,9943
71267,27828
71268,2278
71269,24875
71270,57830
71271,15115
71272,64994
71273,9019
71274,17584
71275,27613
71276,60710
71277,30578
71278,4946
71279,57592
71280,55247
71281,4043
71282,59096
71283,73569
71284,69440
71285,19929
71286,4587
71287,27671
71288,40356
71289,69973
71290,63411
71291,3263
71292,6503
71293,9698
71294,29308
71295,57814
71296,67178
71297,33222
71298,8466
71299,21173
71300,70228
71301,63326
71302,2251
71303,44892
71304,73035
71305,41574
71306,68783
71307,75495
71308,18387
71309,48437
71310,60892
71311,18665
71312,11758
71313,11852
71314,14505
71315,69468
71316,20753
71317,29902
71318,27172
71319,38659
71320,27866
71321,42944
71322,66191
71323,41449
71324,32023
71325,21357
71326,46472
71327,13105
71328,55395
71329,34151
71330,39186
71331,13191
71332,11751
71333,44739
71334,12995
71335,8229
71336,37441
71337,5930
71338,10796
71339,9124
71340,24904
71341,36458
71342,8572
71343,11713
71344,53946
71345,25511
71346,49808
71347,37372
71348,21022
71349,69008
71350,63751
71351,66764
71352,49481
71353,3109
71354,53216
71355,51726
71356,24680
71357,217
71358,14551
71359,44946
71360,7594
71361,61665
71362,54273
71363,2583
71364,58294
71365,46069
71366,28401
71367,15804
71368,44190
71369,15095
71370,44237
71371,23358
71372,32943
71373,61355
71374,1080
71375,33578
71376,70256
71377,20005
71378,46906
71379,61545
71380,48760
71381,73641
71382,62307
71383,22930
71384,73538
71385,53188
71386,50984
71387,1982
71388,28348
71389,20490
71390,46503
71391,68951
71392,10686
71393,33821
71394,36738
71395,40817
71396,50068
71397,21645
71398,40806
71399,7344
71400,69389
71401,30570
71402,59405
71403,22941
71404,27239
71405,69456
71406,63495
71407,24190
71408,46542
71409,37674
71410,47435
71411,34597
71412,5658
71413,27289
71414,2909
71415,73090
71416,50283
71417,5709
71418,20565
71419,32398
71420,59819
71421,53263
71422,66781
71423,20870
71424,51604
71425,66762
71426,64485
71427,47356
71428,68756
71429,73302
71430,42923
71431,44224
71432,72444
71433,66350
71434,63060
71435,12311
71436,50419
71437,68966
71438,47070
71439,48412
71440,43807
71441,67917
71442,29558
71443,18034
71444,64345
71445,13783
71446,29629
71447,56566
71448,64397
71449,41872
71450,71970
71451,52724
71452,41721
71453,7232
71454,74841
71455,29675
71456,22022
71457,51501
71458,63089
71459,27553
71460,24903
71461,71707
71462,34640
71463,13524
71464,17748
71465,326
71466,49778
71467,6278
71468,57902
71469,21106
71470,58280
71471,59369
71472,51529
71473,18289
71474,74212
71475,8550
71476,17379
71477,56569
71478,4141
71479,42521
71480,73911
71481,37119
71482,72711
71483,49550
71484,39187
71485,44461
71486,22127
71487,68062
71488,42166
71489,12624
71490,60599
71491,73087
71492,48003
71493,5501
71494,43580
71495,45193
71496,61693
71497,37953
71498,21348
71499,29909
71500,637
71501,32432
71502,13667
71503,21897
71504,48554
71505,769
71506,35893
71507,33342
71508,10717
71509,55190
71510,61146
71511,49081
71512,24520
71513,14537
71514,22926
71515,7254
71516,44269
71517,17766
71518,19378
71519,57534
71520,823
71521,24397
71522,74612
71523,35986
71524,43692
71525,19844
71526,35484
71527,45922
71528,58494
71529,49874
71530,19588
71531,5370
71532,56642
71533,39193
71534,5902
71535,50544
71536,72456
71537,70372
71538,30927
71539,45445
71540,72933
71541,20260
71542,54647
71543,47457
71544,23031
71545,16326
71546,68473
71547,22795
71548,46013
71549,74135
71550,35662
71551,34153
71552,47830
71553,62690
71554,32820
71555,39648
71556,16122
71557,7017
71558,40138
71559,47881
71560,35218
71561,43494
71562,13234
71563,75589
71564,23365
71565,2999
71566,55481
71567,23632
71568,1715
71569,5283
71570,25964
71571,20097
71572,62066
71573,62747
71574,23021
71575,15218
71576,5712
71577,58494
71578,46216
71579,67734
71580,29270
71581,13886
71582,70441
71583,4694
71584,45527
71585,23469
71586,10701
71587,55620
71588,7388
71589,71346
71590,30210
71591,63167
71592,67291
71593,20511
71594,17306
71595,49412
71596,64830
71597,52784
71598,21452
71599,66504
71600,61128
71601,45648
71602,19393
71603,53211
71604,46817
71605,38779
71606,31230
71607,62350
71608,29646
71609,11350
71610,50963
71611,66026
71612,22640
71613,37463
71614,2072
71615,9605
71616,28434
71617,24749
71618,13247
71619,18229
71620,24578
71621,17977
71622,21919
71623,63843
71624,50871
71625,74566
71626,17765
71627,23824
71628,75254
71629,57372
71630,3366
71631,26258
71632,31368
71633,63455
71634,28092
71635,28540
71636,74829
71637,10021
71638,24640
71639,71832
71640,75196
71641,12995
71642,74383
71643,31064
71644,61654
71645,72781
71646,51719
71647,31446
71648,66178
71649,13353
71650,30809
71651,2802
71652,29110
71653,59164
71654,21839
71655,56832
71656,13599
71657,11036
71658,9882
71659,28962
71660,17648
71661,59813
71662,28419
71663,1269
71664,12969
71665,8250
71666,52942
71667,13048
71668,13502
71669,18782
71670,1020
71671,50488
71672,52999
71673,64641
71674,68329
71675,15192
71676,25670
71677,34254
71678,73668
71679,5058
71680,59449
71681,31204
71682,8010
71683,67834
71684,2495
71685,15349
71686,53361
71687,38370
71688,8958
71689,52199
71690,65448
71691,14183
71692,58906
71693,42830
71694,42789
71695,31966
71696,25319
71697,14338
71698,32558
71699,29617
71700,32913
71701,19486
71702,67747
71703,65963
71704,65861
71705,31572
71706,62467
71707,52650
71708,3747
71709,27171
71710,34495
71711,47623
71712,43171
71713,27755
71714,33844
71715,43071
71716,6290
71717,53713
71718,21843
71719,13183
71720,34932
71721,64570
71722,44099
71723,50645
71724,13032
71725,28637
71726,12751
71727,31185
71728,51062
71729,59870
71730,58742
71731,42458
71732,59620
71733,71875
71734,3776
71735,11602
71736,57161
71737,71338
71738,63350
71739,55290
71740,32393
71741,71971
71742,27047
71743,38462
71744,47332
71745,44243
71746,65368
71747,52460
71748,5666
71749,75296
71750,53749
71751,17769
71752,18312
71753,23217
71754,13965
71755,7056
71756,34926
71757,4307
71758,59730
71759,18500
71760,43108
71761,46405
71762,64731
71763,12358
71764,61987
71765,68800
71766,12409
71767,49147
71768,56162
71769,6849
71770,56695
71771,29956
71772,15889
71773,12448
71774,17616
71775,6377
71776,22047
71777,60496
71778,70036
71779,32620
71780,51186
71781,62849
71782,69807
71783,49533
71784,58872
71785,75316
71786,20162
71787,5310
71788,61245
71789,33767
71790,39606
71791,63269
71792,17132
71793,35905
71794,6439
71795,58193
71796,7224
71797,37166
71798,37260
71799,61860
71800,14132
71801,20798
71802,31388
71803,57047
71804,5825
71805,71518
71806,41548
71807,73077
71808,16920
71809,67820
71810,61779
71811,44509
71812,65392
71813,58840
71814,10179
71815,70585
71816,42977
71817,58800
71818,12918
71819,29034
71820,21966
71821,10729
71822,67128
71823,2264
71824,38208
71825,38461
71826,4527
71827,3255
71828,43550
71829,28069
71830,15955
71831,6460
71832,54439
71833,65184
71834,9636
71835,59331
71836,18641
71837,66049
71838,38785
71839,68416
71840,10935
71841,57567
71842,5606
71843,58571
71844,65920
71845,37350
71846,71987
71847,68833
71848,35353
71849,5755
71850,44205
71851,67215
71852,27093
71853,70595
71854,11880
71855,14055
71856,10633
71857,8463
71858,54133
71859,12606
71860,10655
71861,7730
71862,677
71863,8894
71864,69921
71865,36869
71866,62424
71867,69275
71868,16241
71869,41798
71870,9188
71871,38055
71872,9404
71873,48950
71874,29608
71875,20613
71876,55697
71877,58050
71878,6406
71879,64035
71880,63928
71881,10546
71882,33455
71883,68620
71884,39316
71885,70741
71886,53322
71887,36521
71888,52107
71889,36564
71890,71645
71891,59980
71892,64332
71893,6385
71894,2205
71895,14380
71896,49911
71897,73817
71898,74215
71899,60811
71900,4833
71901,32439
71902,58450
71903,6857
71904,1951
71905,61639
71906,5700
71907,1171
71908,60655
71909,26337
71910,68039
71911,9829
71912,45510
71913,29428
71914,35885
71915,22779
71916,40349
71917,40798
71918,64010
71919,32229
71920,12981
71921,61794
71922,14675
71923,55237
71924,19664
71925,64684
71926,62815
71927,38576
71928,67861
71929,47979
71930,14380
71931,18330
71932,51834
71933,23544
71934,33309
71935,68311
71936,64519
71937,36750
71938,16656
71939,62086
71940,70787
71941,23816
71942,45517
71943,33460
71944,32505
71945,4122
71946,36504
71947,870
71948,67518
71949,18938
71950,34322
71951,13102
71952,75637
71953,53445
71954,4146
71955,58141
71956,25721
71957,56743
71958,19242
71959,57070
71960,59398
71961,47789
71962,16862
71963,18990
71964,38507
71965,23515
71966,10086
71967,48843
71968,32192
71969,33914
71970,1174
71971,30249
71972,35378
71973,39109
71974,62012
71975,6257
71976,33894
71977,31508
71978,21934
71979,43328
71980,3411
71981,2475
71982,42183
71983,21481
71984,72955
71985,34606
71986,173
71987,7645
71988,68500
71989,69171
71990,33362
71991,43414
71992,7617
71993,16428
71994,45947
71995,53638
71996,67817
71997,60894
71998,26385
71999,43587
72000,5119
72001,71179
72002,58835
72003,23308
72004,18682
72005,33179
72006,37464
72007,16137
72008,8939
72009,30459
72010,48563
72011,57987
72012,59091
72013,61375
72014,45751
72015,38652
72016,51092
72017,52770
72018,46808
72019,6568
72020,48653
72021,68584
72022,55334
72023,68257
72024,43006
72025,22926
72026,75263
72027,28315
72028,33558
72029,68030
72030,75683
72031,41158
72032,16167
72033,61622
72034,66757
72035,63340
72036,64954
72037,45126
72038,75296
72039,11361
72040,22801
72041,48211
72042,44732
72043,74624
72044,64364
72045,48424
72046,5409
72047,67768
72048,74445
72049,49318
72050,3857
72051,21519
72052,3340
72053,42154
72054,8544
72055,71248
72056,74287
72057,75749
72058,39884
72059,32381
72060,54933
72061,68669
72062,48727
72063,25653
72064,39840
72065,2857
72066,55254
72067,25545
72068,7843
72069,75116
72070,45748
72071,45814
72072,67529
72073,64304
72074,64552
72075,15851
72076,5574
72077,3390
72078,17902
72079,11516
72080,72907
72081,47545
72082,46012
72083,53399
72084,49341
72085,53480
72086,1802
72087,9815
72088,62867
72089,75327
72090,65670
72091,72190
72092,1273
72093,49610
72094,42437
72095,32286
72096,7167
72097,43619
72098,10035
72099,18781
72100,38898
72101,3005
72102,47959
72103,4366
72104,53096
72105,25592
72106,3582
72107,31016
72108,19284
72109,13740
72110,4761
72111,44421
72112,64695
72113,40469
72114,1069
72115,2992
72116,40596
72117,17259
72118,29339
72119,16689
72120,11698
72121,32938
72122,20944
72123,47175
72124,31694
72125,26006
72126,66290
72127,41018
72128,63122
72129,38025
72130,35477
72131,37102
72132,62174
72133,69733
72134,5125
72135,12844
72136,46922
72137,65591
72138,48783
72139,28232
72140,51939
72141,9441
72142,25859
72143,45391
72144,59296
72145,15409
72146,31052
72147,45172
72148,6671
72149,43846
72150,56411
72151,54473
72152,28794
72153,66977
72154,71266
72155,32385
72156,1115
72157,30352
72158,21282
72159,51806
72160,44079
72161,5153
72162,38047
72163,36936
72164,74519
72165,20850
72166,14572
72167,8530
72168,9716
72169,14564
72170,18379
72171,41800
72172,46907
72173,68191
72174,29576
72175,28436
72176,8487
72177,52465
72178,70372
72179,55045
72180,8513
72181,35
72182,54449
72183,25729
72184,43761
72185,11986
72186,23228
72187,30935
72188,21834
72189,29905
72190,60942
72191,72378
72192,24089
72193,35871
72194,11429
72195,51857
72196,21859
72197,75653
72198,32712
72199,39806
72200,10559
72201,53902
72202,64002
72203,38696
72204,11503
72205,68235
72206,1215
72207,32539
72208,74539
72209,51882
72210,62604
72211,40131
72212,33970
72213,47571
72214,3632
72215,1957
72216,56165
72217,60909
72218,168
72219,50279
72220,715
72221,49334
72222,44951
72223,59001
72224,38611
72225,8198
72226,55245
72227,49431
72228,13660
72229,44661
72230,46414
72231,47793
72232,29091
72233,31046
72234,22119
72235,7571
72236,54466
72237,17547
72238,3530
72239,470
72240,26044
72241,25880
72242,17367
72243,6979
72244,63718
72245,27738
72246,22463
72247,18161
72248,20679
72249,40367
72250,64580
72251,60922
72252,53382
72253,53264
72254,75097
72255,35690
72256,18040
72257,16268
72258,66910
72259,75017
72260,38311
72261,63931
72262,59071
72263,38358
72264,54488
72265,32530
72266,26229
72267,2581
72268,22838
72269,72407
72270,15697
72271,20020
72272,67885
72273,7410
72274,47239
72275,48950
72276,73701
72277,71150
72278,1392
72279,25535
72280,33854
72281,47025
72282,63870
72283,58488
72284,5848
72285,22032
72286,71386
72287,53012
72288,73249
72289,25658
72290,33028
72291,69865
72292,10678
72293,66378
72294,47626
72295,9414
72296,66455
72297,2665
72298,65180
72299,51497
72300,32382
72301,73869
72302,2062
72303,69655
72304,69632
72305,28952
72306,50128
72307,52460
72308,54641
72309,48587
72310,3494
72311,73744
72312,74717
72313,72992
72314,33445
72315,57559
72316,21477
72317,28582
72318,56260
72319,59902
72320,7966
72321,47616
72322,61665
72323,5201
72324,14192
72325,16116
72326,56049
72327,39547
72328,70492
72329,2350
72330,60025
72331,72597
72332,55811
72333,47795
72334,22477
72335,9063
72336,68113
72337,16184
72338,4172
72339,40015
72340,39482
72341,70489
72342,30231
72343,21506
72344,53478
72345,23794
72346,59327
72347,1064
72348,11905
72349,39333
72350,70184
72351,41503
72352,56370
72353,61880
72354,70648
72355,19260
72356,2475
72357,59695
72358,23569
72359,37345
72360,29265
72361,65011
72362,70946
72363,8056
72364,66258
72365,31855
72366,15386
72367,13698
72368,25917
72369,44193
72370,15799
72371,44230
72372,50434
72373,8973
72374,73697
72375,54865
72376,25695
72377,39229
72378,2162
72379,30547
72380,73527
72381,65346
72382,44322
72383,2539
72384,74630
72385,56007
72386,54446
72387,13234
72388,36331
72389,25808
72390,1835
72391,59812
72392,43840
72393,34633
72394,8672
72395,58511
72396,23798
72397,5854
72398,27139
72399,64362
72400,23617
72401,53211
72402,20906
72403,25133
72404,65428
72405,68599
72406,49544
72407,31451
72408,42368
72409,4826
72410,70780
72411,15537
72412,12797
72413,6297
72414,53155
72415,1527
72416,64065
72417,17404
72418,25559
72419,48932
72420,1279
72421,59675
72422,52934
72423,14782
72424,63085
72425,74416
72426,5965
72427,75615
72428,52873
72429,57611
72430,28278
72431,34691
72432,55188
72433,27251
72434,45969
72435,7730
72436,11565
72437,34470
72438,12395
72439,52107
72440,72726
72441,46860
72442,32669
72443,15429
72444,71345
72445,10240
72446,30777
72447,23399
72448,75492
72449,74047
72450,1723
72451,64821
72452,26362
72453,708
72454,27940
72455,56305
72456,46786
72457,44586
72458,31018
72459,63022
72460,35273
72461,72050
72462,39015
72463,9874
72464,64175
72465,56917
72466,28897
72467,53717
72468,30797
72469,31025
72470,8286
72471,8677
72472,50974
72473,63796
72474,36612
72475,53753
72476,25145
72477,39147
72478,64203
72479,72607
72480,74192
72481,67950
72482,74134
72483,71748
72484,5169
72485,15249
72486,61634
72487,62281
72488,47785
72489,7579
72490,43018
72491,8955
72492,2882
72493,6373
72494,3109
72495,1906
72496,53244
72497,39460
72498,61030
72499,55534
72500,6888
72501,28997
72502,737
72503,47256
72504,30998
72505,72113
72506,66259
72507,27368
72508,45892
72509,18264
72510,12746
72511,50719
72512,25084
72513,50659
72514,16904
72515,23369
72516,18155
72517,43809
72518,30487
72519,63063
72520,5923
72521,48192
72522,64022
72523,37784
72524,63268
72525,52458
72526,54194
72527,20137
72528,72662
72529,57322
72530,12772
72531,54545
72532,73183
72533,38210
72534,21981
72535,60459
72536,7613
72537,1595
72538,8632
72539,16470
72540,40605
72541,24667
72542,41965
72543,73030
72544,21511
72545,45037
72546,33260
72547,74616
72548,41822
72549,29209
72550,22144
72551,51944
72552,24902
72553,26037
72554,72367
72555,23815
72556,3800
72557,63718
72558,16045
72559,60726
72560,15883
72561,38451
72562,9787
72563,29840
72564,24381
72565,52771
72566,68634
72567,73915
72568,74292
72569,22141
72570,20231
72571,11763
72572,54970
72573,48084
72574,55633
72575,1111
72576,58927
72577,66090
72578,53695
72579,54150
72580,57006
72581,17228
72582,32375
72583,57944
72584,18436
72585,73800
72586,71927
72587,17612
72588,69080
72589,59090
72590,39379
72591,26922
72592,48740
72593,41592
72594,20979
72595,62502
72596,29120
72597,19924
72598,47539
72599,60246
72600,16915
72601,66615
72602,64658
72603,31526
72604,73108
72605,75532
72606,58313
72607,39046
72608,43070
72609,69199
72610,71936
72611,39548
72612,27139
72613,57443
72614,47249
72615,59378
72616,7707
72617,41972
72618,75391
72619,7446
72620,52704
72621,74343
72622,16044
72623,22060
72624,43606
72625,59860
72626,6225
72627,20961
72628,14758
72629,60050
72630,64225
72631,584
72632,12524
72633,42612
72634,47374
72635,9673
72636,62938
72637,13582
72638,34587
72639,40295
72640,41595
72641,24007
72642,15837
72643,74576
72644,55897
72645,6593
72646,29475
72647,25117
72648,5158
72649,7856
72650,57449
72651,41467
72652,57609
72653,42763
72654,66416
72655,37526
72656,60923
72657,62832
72658,25831
72659,25351
72660,43826
72661,53684
72662,12590
72663,3361
72664,70736
72665,41900
72666,41696
72667,3563
72668,47470
72669,17913
72670,52183
72671,13261
72672,65276
72673,64725
72674,48316
72675,28803
72676,9215
72677,862
72678,38074
72679,61942
72680,72311
72681,34019
72682,13075
72683,75301
72684,67297
72685,41793
72686,50980
72687,18078
72688,54513
72689,59623
72690,45185
72691,1713
72692,22499
72693,3414
72694,6135
72695,33566
72696,50892
72697,10301
72698,33171
72699,12727
72700,39064
72701,19953
72702,42392
72703,68529
72704,15347
72705,45228
72706,40410
72707,54340
72708,5455
72709,66958
72710,61745
72711,69159
72712,32067
72713,29001
72714,29438
72715,34105
72716,42175
72717,12546
72718,15652
72719,47376
72720,25400
72721,49468
72722,18571
72723,14647
72724,61805
72725,15928
72726,41191
72727,21667
72728,68951
72729,11424
72730,55318
72731,70927
72732,28691
72733,43350
72734,1864
72735,35143
72736,70979
72737,44580
72738,30765
72739,30559
72740,41936
72741,40058
72742,63119
72743,20968
72744,61464
72745,38937
72746,60657
72747,56516
72748,12288
72749,50690
72750,59745
72751,10513
72752,75240
72753,56188
72754,50807
72755,24370
72756,54422
72757,11777
72758,1371
72759,49841
72760,42228
72761,6026
72762,16033
72763,75206
72764,58083
72765,44356
72766,21063
72767,60094
72768,46460
72769,13020
72770,7851
72771,21395
72772,17193
72773,14329
72774,65511
72775,33032
72776,58190
72777,9194
72778,38746
72779,60451
72780,26535
72781,46750
72782,63454
72783,54647
72784,36486
72785,33961
72786,32210
72787,74802
72788,67930
72789,25027
72790,46040
72791,38788
72792,35702
72793,68862
72794,32153
72795,23673
72796,9732
72797,4631
72798,63529
72799,7500
72800,5577
72801,4491
72802,6578
72803,18776
72804,58740
72805,56577
72806,37629
72807,68170
72808,714
72809,58107
72810,56484
72811,64203
72812,3373
72813,4584
72814,27527
72815,49508
72816,49961
72817,41860
72818,3982
72819,24882
72820,43974
72821,32884
72822,55985
72823,46204
72824,34543
72825,12088
72826,37075
72827,32453
72828,28412
72829,16577
72830,27274
72831,55389
72832,75647
72833,32334
72834,12065
72835,66532
72836,66716
72837,36881
72838,70652
72839,29493
72840,70567
72841,12263
72842,68364
72843,10627
72844,20638
72845,2848
72846,41427
72847,5246
72848,73507
72849,73590
72850,43473
72851,15676
72852,27083
72853,19950
72854,61785
72855,26700
72856,47375
72857,16491
72858,64619
72859,72113
72860,70538
72861,20012
72862,66696
72863,22761
72864,34702
72865,26883
72866,26228
72867,20357
72868,25608
72869,75437
72870,43519
72871,42187
72872,46095
72873,62552
72874,6346
72875,5819
72876,20645
72877,19222
72878,52219
72879,11083
72880,73607
72881,35864
72882,46145
72883,18460
72884,58573
72885,40560
72886,38973
72887,40683
72888,29691
72889,74416
72890,32287
72891,31132
72892,69621
72893,10453
72894,16840
72895,8054
72896,20590
72897,43734
72898,31648
72899,39382
72900,55770
72901,64039
72902,20839
72903,46269
72904,39003
72905,14936
72906,37832
72907,45868
72908,9535
72909,34503
72910,36177
72911,69071
72912,52673
72913,64906
72914,16291
72915,31661
72916,64733
72917,48127
72918,17047
72919,35731
72920,68278
72921,49372
72922,33236
72923,47321
72924,23874
72925,64994
72926,57287
72927,15210
72928,44007
72929,33832
72930,20544
72931,44395
72932,49521
72933,321
72934,70211
72935,68027
72936,1776
72937,55085
72938,30492
72939,34181
72940,27953
72941,42783
72942,5115
72943,23445
72944,35165
72945,48183
72946,19776
72947,54890
72948,65507
72949,2388
72950,43676
72951,29582
72952,27102
72953,19836
72954,67593
72955,68739
72956,4868
72957,38623
72958,2167
72959,372
72960,7845
72961,58242
72962,29588
72963,39612
72964,38835
72965,67923
72966,5661
72967,6013
72968,48614
72969,58730
72970,73985
72971,2678
72972,69476
72973,1057
72974,10404
72975,48973
72976,71625
72977,74859
72978,60533
72979,40798
72980,5995
72981,66110
72982,9494
72983,14253
72984,50151
72985,27234
72986,63168
72987,32221
72988,58058
72989,11139
72990,25088
72991,12976
72992,17017
72993,32289
72994,28031
72995,54745
72996,59698
72997,26512
72998,15483
72999,36822
73000,45788
73001,34212
73002,74190
73003,13137
73004,71394
73005,50346
73006,29060
73007,43124
73008,72675
73009,23128
73010,22278
73011,71526
73012,67632
73013,17500
73014,65595
73015,71211
73016,747
73017,45062
73018,7253
73019,46592
73020,9908
73021,14734
73022,74204
73023,55765
73024,54786
73025,27654
73026,52835
73027,63227
73028,58846
73029,63158
73030,52725
73031,66933
73032,32099
73033,67466
73034,50677
73035,7319
73036,75430
73037,25553
73038,2369
73039,31289
73040,40943
73041,19289
73042,35466
73043,114
73044,15924
73045,54545
73046,17434
73047,73897
73048,3831
73049,18346
73050,22218
73051,19307
73052,28519
73053,2903
73054,29581
73055,21117
73056,47124
73057,2423
73058,27993
73059,53121
73060,63555
73061,35350
73062,27110
73063,62688
73064,48958
73065,71581
73066,62636
73067,34783
73068,58771
73069,51387
73070,7265
73071,36606
73072,11036
73073,65750
73074,15579
73075,22932
73076,45489
73077,58231
73078,11808
73079,52957
73080,18352
73081,42260
73082,65709
73083,41960
73084,64867
73085,63862
73086,12134
73087,35132
73088,23962
73089,65615
73090,63512
73091,7763
73092,3721
73093,32123
73094,16923
73095,39000
73096,6516
73097,65614
73098,32468
73099,73127
73100,32002
73101,23677
73102,67206
73103,72449
73104,22240
73105,64557
73106,16106
73107,51045
73108,68647
73109,27329
73110,10131
73111,27871
73112,67757
73113,24456
73114,42936
73115,46613
73116,65519
73117,48449
73118,8276
73119,33550
73120,16280
73121,3896
73122,3180
73123,40434
73124,9465
73125,13007
73126,10698
73127,65605
73128,10
73129,20282
73130,7501
73131,10099
73132,45627
73133,73659
73134,65728
73135,67325
73136,43842
73137,72626
73138,19845
73139,13348
73140,46635
73141,26710
73142,7104
73143,5805
73144,21418
73145,56292
73146,6075
73147,30944
73148,51385
73149,30879
73150,66081
73151,6644
